date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,H agen-Dazs,https://www.instagram.com/haagendazs_us/,haagendazs_us,https://www.icecream.com/us/en/brands/haagen-dazs/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi H agen-Dazs! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. H agen-Dazs looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Midtown Station,https://www.instagram.com/midtownstationocala/,midtownstationocala,https://www.midtownstationocala.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Midtown Station! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Midtown Station looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Swamp Dawg Restaurant Management Group,https://www.instagram.com/mellowmushroomocala/,mellowmushroomocala,https://www.swampdawgrestaurants.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Swamp Dawg Restaurant Management Group! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Swamp Dawg Restaurant Management Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,wealth advisors,GTE Financial Credit Union,https://www.instagram.com/gtefinancial/,gtefinancial,https://www.gtefinancial.org/,your Google profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Ocala homeowners, families, and business owners","Hi GTE Financial Credit Union! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. GTE Financial Credit Union looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wealth | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Chrysalis Counseling Center,https://www.instagram.com/chrysalishealth/,chrysalishealth,https://www.chrysalishealth.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Chrysalis Counseling Center! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Chrysalis Counseling Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Elite DNA Behavioral Health Therapy & Psychiatry Clinic,https://www.instagram.com/elitednabh/,elitednabh,https://elitedna.com/locations/ocala-therapy-psychiatry-clinic/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Elite DNA Behavioral Health Therapy & Psychiatry Clinic! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Elite DNA Behavioral Health Therapy & Psychiatry Clinic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Families First of Florida,https://www.instagram.com/familiesfirstfl/,familiesfirstfl,https://www.familiesfirstfl.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Families First of Florida! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Families First of Florida looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,First StrideZ Counseling,https://www.instagram.com/firststridez/,firststridez,http://www.firststridezcounseling.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi First StrideZ Counseling! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. First StrideZ Counseling looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: women | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Harmony United Psychiatric Care,https://www.instagram.com/hupcfl/,hupcfl,https://hupcfl.com/locations/ocala-florida/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Harmony United Psychiatric Care! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Harmony United Psychiatric Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Meridian Healthcare Ocala,https://www.instagram.com/mymeridianhealthcare/,mymeridianhealthcare,https://mbhci.org/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Meridian Healthcare Ocala! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Meridian Healthcare Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Ocala Consulting & Prevention,https://www.instagram.com/ocalaconsultingandprevention/,ocalaconsultingandprevention,https://www.ocalaconsulting.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Ocala Consulting & Prevention! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Ocala Consulting & Prevention looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: wellness | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Micah's Salon,https://www.instagram.com/micavequi94_/,micavequi94_,https://micahssalon.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Micah's Salon! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Micah's Salon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,The Mane Hair Loft,https://www.instagram.com/themanehairloftocala/,themanehairloftocala,https://themanehairloftocala.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi The Mane Hair Loft! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. The Mane Hair Loft looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Wyn Nails,https://www.instagram.com/wynnailsocala/,wynnailsocala,https://wynnails.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Wyn Nails! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Wyn Nails looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Bella Cosa Italian Ristorante,https://www.instagram.com/bellacosaitalianristorante/,bellacosaitalianristorante,https://bellacosaocala.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Bella Cosa Italian Ristorante! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Bella Cosa Italian Ristorante looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Remington s Prime Steakhouse,https://www.instagram.com/remingtonsprime/,remingtonsprime,https://remingtonsprime.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Remington s Prime Steakhouse! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Remington s Prime Steakhouse looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,vets,OnPoint Veterinary Urgent Care,https://www.instagram.com/onpointurgentcarevet/,onpointurgentcarevet,https://www.onpoint.vet/,your Google profile,the office,families and parents,veterinary reputation,trusted vet,"3,000+ Ocala families and parents","Hi OnPoint Veterinary Urgent Care! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one veterinary practice as our exclusive partner, meaning we won’t work with a competing veterinary office. OnPoint Veterinary Urgent Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: veterinary | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,plumbing,BowenPlumbingSupply,https://www.instagram.com/bowenplumbingsupply/,bowenplumbingsupply,https://bowenplumbingsupply.com/,your Google profile,marketing,homeowners and families,plumbing reputation,plumbing choice,"3,000+ Ocala homeowners and families","Hi BowenPlumbingSupply! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one plumbing company as our exclusive partner, meaning we won’t work with a competing plumbing company. BowenPlumbingSupply looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: plumbing | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Classy Nails Spa,https://www.instagram.com/classynails_34474/,classynails_34474,https://classynailsocala.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Classy Nails Spa! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Classy Nails Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Polished Nail Salon,https://www.instagram.com/polishedocala/,polishedocala,https://polishedocala.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Polished Nail Salon! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Polished Nail Salon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,interior design,Church Interiors Audio and Video,https://www.instagram.com/ciavl/,ciavl,https://www.ciavl.com/,your Google profile,marketing,homeowners and families,interior design work,home design choice,"3,000+ Ocala homeowners and families","Hi Church Interiors Audio and Video! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. Church Interiors Audio and Video looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: interior design | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,landscaping,Garden Works,https://www.instagram.com/gardenworksusa/,gardenworksusa,https://gardenworksusa.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Ocala homeowners and families","Hi Garden Works! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Garden Works looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: landscaping | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,home care,Mobility Express,https://www.instagram.com/mobilityexpress/,mobilityexpress,https://mobilityexpress.com/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Ocala adult children, families, and local caregivers","Hi Mobility Express! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Mobility Express looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: home care | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,wealth advisors,CAMPUS USA Credit Union,https://www.instagram.com/campususacu/,campususacu,https://campuscu.com/,your Google profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Ocala homeowners, families, and business owners","Hi CAMPUS USA Credit Union! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. CAMPUS USA Credit Union looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: investment | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,wealth advisors,Ocala Community Credit Union,https://www.instagram.com/ocalacommunity/,ocalacommunity,http://www.ocalacommunitycu.com/,your Google profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"3,000+ Ocala homeowners, families, and business owners","Hi Ocala Community Credit Union! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. Ocala Community Credit Union looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: investment | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,Health & Psychiatry,https://www.instagram.com/healthandpsychiatry/,healthandpsychiatry,https://healthandpsychiatry.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Health & Psychiatry! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Health & Psychiatry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-27,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,GLO Aesthetics Wellness,https://www.instagram.com/gloocala/,gloocala,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi GLO Aesthetics Wellness! I found you through your Instagram profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. GLO Aesthetics Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
