date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,cosmetic dentistry,Gentle Dental Care,https://www.instagram.com/gentle_dental_care/,gentle_dental_care,,the City of Gainesville business registry,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Gentle Dental Care! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Gentle Dental Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: dental | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2721458%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Academy Of Music And Art,https://www.instagram.com/academyofmusicandart/,academyofmusicandart,,the City of Gainesville business registry,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Academy Of Music And Art! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Academy Of Music And Art looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: academy | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2737891%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Brentwood School,https://www.instagram.com/brentwoodschool/,brentwoodschool,,the City of Gainesville business registry,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Brentwood School! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Brentwood School looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: school | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2711514%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,women's wellness,Apolo Massage Therapy,https://www.instagram.com/apolozamparelli/,apolozamparelli,https://www.apolozamparelli.com/bodywork/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Apolo Massage Therapy! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Apolo Massage Therapy looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: spa | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Florida Credit Union,https://www.instagram.com/florida_credit_union/,florida_credit_union,https://flcu.org/,the Greater Gainesville Chamber,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Florida Credit Union! I found you through the Greater Gainesville Chamber and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Florida Credit Union looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: academy | market affinity: exact city address or core ZIP | discovery evidence: https://members.gainesvillechamber.com/list/member/florida-credit-union-haile-market-square-20906
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,insurance,Horace Mann Insurance,https://www.instagram.com/horacemanninsurance/,horacemanninsurance,,the City of Gainesville business registry,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Gainesville homeowners and families","Hi Horace Mann Insurance! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Horace Mann looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: insurance | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2733168%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,insurance,Root Insurance,https://www.instagram.com/rootinsurance/,rootinsurance,,the City of Gainesville business registry,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Gainesville homeowners and families","Hi Root Insurance! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Root looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: insurance | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2745566%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,vets,Shores Animal Hospital,https://www.instagram.com/shores_animal_hospital/,shores_animal_hospital,,the City of Gainesville business registry,the office,families and parents,veterinary reputation,trusted vet,"3,000+ Gainesville families and parents","Hi Shores Animal Hospital! I found you through the City of Gainesville business registry and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one veterinary practice as our exclusive partner, meaning we won’t work with a competing veterinary office. Shores looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: animal hospital | market affinity: exact city address or core ZIP | discovery evidence: https://data.cityofgainesville.org/resource/hk2b-em59.json?%24where=id%3D%2741656%27
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,private schools,Mirror Image Leadership Academy,https://www.instagram.com/mirrorimageleadership/,mirrorimageleadership,https://www.mirrorimageleadership.org/,the Greater Gainesville Chamber,admissions,families and parents,private school reputation,school choice,"3,000+ Gainesville families and parents","Hi Mirror Image Leadership Academy! I found you through the Greater Gainesville Chamber and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Mirror Image Leadership looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: instagram_display_name | Instagram bio/display category match: academy | market affinity: exact city address or core ZIP | discovery evidence: https://members.gainesvillechamber.com/list/member/mirror-image-leadership-academy-29287
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Bragging Rights Amusements,https://www.instagram.com/braggingrightsgnv/,braggingrightsgnv,https://braggingrights.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Bragging Rights Amusements! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Bragging Rights Amusements looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: event | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,Celebration Pointe Realty,https://www.instagram.com/thevue_celebrationpointe/,thevue_celebrationpointe,https://cprealtygnv.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi Celebration Pointe Realty! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Celebration Pointe Realty looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: realty | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,home cleaning,Gainesville Turnover Specialists,https://www.instagram.com/gainesvilleturnoverspecialists/,gainesvilleturnoverspecialists,https://yourgts.com/,your website,marketing,homeowners and families,home cleaning work,home cleaning service,"3,000+ Gainesville homeowners and families","Hi Gainesville Turnover Specialists! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one home cleaning company as our exclusive partner, meaning we won’t work with a competing home cleaning service. Gainesville Turnover Specialists looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: cleaning | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Sharplenz Photo Booth,https://www.instagram.com/sharplenz_photobooth/,sharplenz_photobooth,https://sharplenzphoto.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Sharplenz Photo Booth! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Sharplenz Photo Booth looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: event | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,home cleaning,Cover All Cleaning,https://www.instagram.com/coverallna/,coverallna,https://www.coverall.com/,your website,marketing,homeowners and families,home cleaning work,home cleaning service,"3,000+ Gainesville homeowners and families","Hi Cover All Cleaning! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one home cleaning company as our exclusive partner, meaning we won’t work with a competing home cleaning service. Cover All Cleaning looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: cleaning | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Escapology,https://www.instagram.com/escapology/,escapology,https://www.escapology.com/en/,your website,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Escapology! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Escapology looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: website_schema | website category match: event | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Gainesville Newborns & Tiffanyleigh Photography,https://www.instagram.com/gainesvillenewborns/,gainesvillenewborns,https://tiffanyleighphoto.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Gainesville Newborns & Tiffanyleigh Photography! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Gainesville Newborns & Tiffanyleigh Photography looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: photography | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,The Siren Boudoir Studio Photographer Laura Beck,https://www.instagram.com/sirenboudoirstudio/,sirenboudoirstudio,https://thesirenstudio.com/,your website,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi The Siren Boudoir Studio Photographer Laura Beck! I found you through your website and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. The Siren Boudoir Studio Photographer Laura Beck looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: photographer | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Genius Entertainment,https://www.instagram.com/geniusdjs/,geniusdjs,https://geniusdjs.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Genius Entertainment! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Genius Entertainment looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wedding | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,Jim Jean Real Estate,https://www.instagram.com/jimjeanrealestate/,jimjeanrealestate,https://www.jimjean.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi Jim Jean Real Estate! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Jim Jean looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: real estate | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,BHGRE Commercial Thomas Group,https://www.instagram.com/bhgrecommercial/,bhgrecommercial,https://www.bhgrecommercialtg.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi BHGRE Commercial Thomas Group! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. BHGRE Commercial Thomas Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: real estate | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,Lauretta Fogg The Right Move In Gainesville Real Estate,https://www.instagram.com/laurettafoggrealtor/,laurettafoggrealtor,https://laurettafogg.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi Lauretta Fogg The Right Move In Gainesville Real Estate! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Lauretta Fogg The Right Move In Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: real estate | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,Taylor George,https://www.instagram.com/taylorgeorge.realtor/,taylorgeorge.realtor,http://taylorgeorgerealestate.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi Taylor George! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Taylor George looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: real estate | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,event photography,Maria Vallejo Photography,https://www.instagram.com/mavallejophoto/,mavallejophoto,https://mariavallejophotography.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",event photography work,event photography resource,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Maria Vallejo Photography! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one event photography business as our exclusive partner, meaning we won’t work with a competing event photographer. Maria Vallejo Photography looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: photography | market affinity: exact city address or core ZIP
2026-07-26,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,real estate,Ashley Finnegan,https://www.instagram.com/flschoicerealty/,flschoicerealty,https://www.flschoicerealty.com/,your Google profile,marketing,homeowners and families,real estate reputation,local real estate resource,"3,000+ Gainesville homeowners and families","Hi Ashley Finnegan! I found you through your Google profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one real estate team as our exclusive partner, meaning we won’t work with a competing real estate team. Ashley Finnegan looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",3,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: real estate | market affinity: exact city address or core ZIP
