date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,women's wellness,Serenity Behavioral Health Systems,https://www.instagram.com/serenitycsra/,serenitycsra,https://serenitybhs.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Serenity Behavioral Health Systems! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Serenity Behavioral Health Systems looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,business law,The Usry Firm Grant Usry,https://www.instagram.com/holmes.jpg/,holmes.jpg,https://www.theusryfirm.com/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"6,000+ Augusta homeowners, families, and business owners","Hi The Usry Firm Grant Usry! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. The Usry Firm Grant Usry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,cosmetic dentistry,Pediatric Dental Specialists,https://www.instagram.com/pdssmiles/,pdssmiles,https://www.pdssmiles.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Pediatric Dental Specialists! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Pediatric Dental Specialists looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,cosmetic dentistry,Wrightsboro Road Dental Clinic,https://www.instagram.com/toomanybucketss/,toomanybucketss,https://wrdcaugusta.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Wrightsboro Road Dental Clinic! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Wrightsboro Road Dental Clinic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,cosmetic dermatology,Medical Associates Plus,https://www.instagram.com/yusufck.png/,yusufck.png,http://mapbt.com/,your Google profile,the office,high-intent local wellness and family buyers,skin health and aesthetics work,skin health and aesthetics option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Medical Associates Plus! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one cosmetic dermatology practice as our exclusive partner, meaning we won’t work with a competing dermatology office. Medical Associates Plus looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dermatology | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,insurance,Ashley Insurance Agency,https://www.instagram.com/ariadne/,ariadne,https://www.ashleyinsurance.net/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"6,000+ Augusta homeowners and families","Hi Ashley Insurance Agency! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Ashley looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,insurance,Globe Life Liberty National Division The Cannington Agency,https://www.instagram.com/globelife_canningtonagency/,globelife_canningtonagency,https://ln.globelifeinsurance.com/united-states/georgia/augusta/brian-cannington/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"6,000+ Augusta homeowners and families","Hi Globe Life Liberty National Division The Cannington Agency! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Globe Life Liberty National Division The Cannington Agency looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,private schools,Adonai Academy Crossbridge,https://www.instagram.com/connect_augusta/,connect_augusta,http://adonai-academy.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"6,000+ Augusta families and parents","Hi Adonai Academy Crossbridge! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Adonai Academy Crossbridge looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,roofing,RLHayesRoofing and Repair,https://www.instagram.com/rlhayesroofing/,rlhayesroofing,https://rlhayes.com/contact/,your Google profile,marketing,homeowners and families,roofing reputation,roofing choice,"6,000+ Augusta homeowners and families","Hi RLHayesRoofing and Repair! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. RLHayesRoofing and Repair looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,wealth advisors,Wells Fargo Advisors,https://www.instagram.com/apetyt_na_endorfiny/,apetyt_na_endorfiny,https://www.wellsfargoadvisors.com/,your Google profile,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"6,000+ Augusta homeowners, families, and business owners","Hi Wells Fargo Advisors! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one wealth advisory firm as our exclusive partner, meaning we won’t work with a competing wealth advisory firm. Wells Fargo Advisors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wealth | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Augusta Plastic Surgery,https://www.instagram.com/augplastic/,augplastic,https://www.augplastic.com/about/livi-canady/,your website,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Augusta Plastic Surgery! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Augusta Plastic Surgery looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Bella Capelli Salon,https://www.instagram.com/bellacapelliaugusta/,bellacapelliaugusta,http://www.bellacapelliaugusta.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Bella Capelli Salon! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Bella Capelli Salon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Cleopatra Ink Tattoo & Piercing Augusta Studio,https://www.instagram.com/cleopatraink/,cleopatraink,https://www.cleopatraink.com/en/studios/augusta-tattoo-and-piercing-studio/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Cleopatra Ink Tattoo & Piercing Augusta Studio! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Cleopatra Ink Tattoo & Piercing Augusta Studio looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,GH Nails & Spa,https://www.instagram.com/ghnailsspa/,ghnailsspa,https://ghnailsspa.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi GH Nails & Spa! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. GH Nails & Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,private schools,Good Earth Produce & Garden Center,https://www.instagram.com/goodearthproduce/,goodearthproduce,https://goodearthaugusta.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"6,000+ Augusta families and parents","Hi Good Earth Produce & Garden Center! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Good Earth Produce & Garden Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,MJ Nails & Spa,https://www.instagram.com/jnnailspaaugusta/,jnnailspaaugusta,https://mjnailaugusta.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi MJ Nails & Spa! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. MJ Nails & Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Mr. Tattoo,https://www.instagram.com/mrtattooaugusta/,mrtattooaugusta,https://www.mrtattooaugusta.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Mr. Tattoo! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Mr. Tattoo looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,catering,Seasons Caf,https://www.instagram.com/seasonscafeaugusta/,seasonscafeaugusta,https://seasonscafeaugusta.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"6,000+ Augusta locals planning events, weddings, and private celebrations","Hi Seasons Caf! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Seasons Caf looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,women's wellness,Still Waters Professional Counseling,https://www.instagram.com/still_waterspc/,still_waterspc,https://stillcorp.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Still Waters Professional Counseling! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Still Waters Professional Counseling looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Storm ink design,https://www.instagram.com/storminkdesign/,storminkdesign,https://storminkdesign.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Storm ink design! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Storm ink design looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Studio 285,https://www.instagram.com/studio285_hairsalon/,studio285_hairsalon,https://www.studio285.com/,your website,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Studio 285! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Studio 285 looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,women's wellness,Total Care ABA,https://www.instagram.com/totalcareaba/,totalcareaba,https://www.totalcareaba.com/clinics/augusta-georgia/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"6,000+ Augusta high-intent local wellness and family buyers","Hi Total Care ABA! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Total Care ABA looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,aesthetics,Tease Salon and Spa,https://www.instagram.com/teasesalonandspa_/,teasesalonandspa_,https://www.teasehairdesignstudio.com/,your website,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"6,000+ Augusta high-intent local wellness and family buyers","Hi Tease Salon and Spa! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Tease Salon and Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,interior design,That 1 Painter Greater Augusta,https://www.instagram.com/that1paintergreateraugusta/,that1paintergreateraugusta,https://that1painter.com/greater-augusta/,your Google profile,marketing,homeowners and families,interior design work,home design choice,"6,000+ Augusta homeowners and families","Hi That 1 Painter Greater Augusta! I found you through your Google profile and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. That 1 Painter Greater Augusta looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: interior design | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,landscaping,Timeless Outdoors,https://www.instagram.com/timelessoutdoorsllc/,timelessoutdoorsllc,https://www.timeless-outdoors-llc.com/,your website,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"6,000+ Augusta homeowners and families","Hi Timeless Outdoors! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Timeless Outdoors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: website_org_meta | website category match: outdoor | market affinity: exact city address or core ZIP
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,interior design,A Cut Above Painting,https://www.instagram.com/acutabovepaintingcompany/,acutabovepaintingcompany,https://acutabovepaintingco.com/,your website,marketing,homeowners and families,interior design work,home design choice,"6,000+ Augusta homeowners and families","Hi A Cut Above Painting! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. A Cut Above Painting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: decor | market affinity: evans; explicit Augusta market/service evidence
2026-07-26,"Augusta, GA",Augusta Digest,augustadigest.com,landscaping,Jon's Pressure Washing and Christmas Lights,https://www.instagram.com/jonspressurewashing/,jonspressurewashing,https://www.jonspressurewashing.com/,your website,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"6,000+ Augusta homeowners and families","Hi Jon's Pressure Washing and Christmas Lights! I found you through your website and wanted to reach out. We run Augusta Digest, a local email publication read by 6,000+ Augusta-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Jon's Pressure Washing and Christmas Lights looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: lawn | market affinity: evans; explicit Augusta market/service evidence
