date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,pet care,St Augustine Farmers Market,https://www.instagram.com/staugustinefarmersmarket/,staugustinefarmersmarket,https://staugustinefarmersmarket.org/,your Google profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ St. Augustine families and parents","Hi St Augustine Farmers Market! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. St Augustine Farmers Market looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: pet | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,roofing,Trinity Restoration & Roofing,https://www.instagram.com/trinityrestorationandroofing/,trinityrestorationandroofing,https://trinityrestoration.com/,your website,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ St. Augustine homeowners and families","Hi Trinity Restoration & Roofing! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Trinity Restoration looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: roofing | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,HVAC,Bold City Heating & Air,https://www.instagram.com/boldcityac/,boldcityac,https://boldcityac.com/,your website,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ St. Augustine homeowners and families","Hi Bold City Heating & Air! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Bold City Heating & Air looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: hvac | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,interior design,DASH Home Living,https://www.instagram.com/dashhomeliving/,dashhomeliving,https://www.dashhomeliving.com/,your website,marketing,homeowners and families,interior design work,home design choice,"3,000+ St. Augustine homeowners and families","Hi DASH Home Living! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. DASH Home Living looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: interior design | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Fun Rentals St. Augustine,https://www.instagram.com/fun_rentals_st.augustine/,fun_rentals_st.augustine,https://funrentalsstaugustine.com/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Fun Rentals St. Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Fun Rentals St. Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: trust | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Ghost City Tours,https://www.instagram.com/ghostcitytours/,ghostcitytours,https://ghostcitytours.com/st-augustine/,your website,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Ghost City Tours! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Ghost City Tours looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: trust | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Quick Signs of St. Augustine,https://www.instagram.com/quicksigns_sta/,quicksigns_sta,https://staugustinequicksigns.com/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Quick Signs of St. Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Quick Signs of St. Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: trust | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,insurance,Borland Groover St Augustine Infusion Center,https://www.instagram.com/borlandgroover/,borlandgroover,https://borlandgroover.com/locations/st-augustine-infusion-center/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ St. Augustine homeowners and families","Hi Borland Groover St Augustine Infusion Center! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Borland Groover St Augustine Infusion Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Gonstead Chiropractic Clinic of Jacksonville,https://www.instagram.com/gonstead_jacksonville/,gonstead_jacksonville,https://www.gonsteadjacksonville.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Gonstead Chiropractic Clinic of Jacksonville! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Gonstead Chiropractic Clinic of Jacksonville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,New Wave Chiropractic,https://www.instagram.com/newwavechiro/,newwavechiro,https://www.newwavechiro.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi New Wave Chiropractic! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. New Wave Chiropractic looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Pediatric Associates,https://www.instagram.com/pedassociates/,pedassociates,https://www.pediatricassociates.com/pediatric-office/st-augustine-fl-north/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Pediatric Associates! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Pediatric Associates looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Pediatrica of St Augustine South,https://www.instagram.com/pediatricahealth/,pediatricahealth,https://www.pediatrica.com/locations/pediatrica-of-st-augustine/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Pediatrica of St Augustine South! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Pediatrica of St Augustine South looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Ponte Vedra Wellness Center,https://www.instagram.com/ponte_vedra_wellness_center/,ponte_vedra_wellness_center,https://pontevedrawellnesscenter.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Ponte Vedra Wellness Center! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Ponte Vedra Wellness Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,S l Coast Wellness & Performance,https://www.instagram.com/solcoastchirojax/,solcoastchirojax,https://www.solcoastchiro.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi S l Coast Wellness & Performance! I found you through your website and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. S l Coast Wellness & Performance looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: website_schema | website category match: wellness | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,private schools,St Augustine Public Montessori,https://www.instagram.com/stamontessori/,stamontessori,https://www.stamontessori.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ St. Augustine families and parents","Hi St Augustine Public Montessori! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. St Augustine Public Montessori looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,catering,Castillo Craft Bar Kitchen,https://www.instagram.com/castillokitchen/,castillokitchen,https://castillokitchen.com/about/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi Castillo Craft Bar Kitchen! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Castillo Craft Bar Kitchen looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,catering,St Johns Illumination,https://www.instagram.com/stjohnsilluminations/,stjohnsilluminations,https://stauglighting.com/about/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi St Johns Illumination! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. St Johns Illumination looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,cosmetic dentistry,Blue Sky Dental Group,https://www.instagram.com/blueskydentalgroup/,blueskydentalgroup,https://www.blueskydentalgroup.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Blue Sky Dental Group! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Blue Sky Dental Group looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,pet care,The Drunken Horse St. Augustine,https://www.instagram.com/drunkenhorsewinebars/,drunkenhorsewinebars,https://drunkenhorsewinebars.com/,your Google profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ St. Augustine families and parents","Hi The Drunken Horse St. Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. The Drunken Horse St. Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: pet | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,remodeling,Yallaha at Griffin Estate,https://www.instagram.com/griffin_estate/,griffin_estate,https://115bridge.com/,your Google profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ St. Augustine homeowners and families","Hi Yallaha at Griffin Estate! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Yallaha at Griffin Estate looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: kitchen | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,landscaping,Castle Bay Design Studio,https://www.instagram.com/castlebaydesignstudio/,castlebaydesignstudio,https://castlebaydesignstudio.com/project/babcock-ranch-heritage-roundabout/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ St. Augustine homeowners and families","Hi Castle Bay Design Studio! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Castle Bay Design Studio looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: landscape | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Emergency Junk,https://www.instagram.com/emergencyjunkof_saintaugustine/,emergencyjunkof_saintaugustine,https://emergencyjunk.net/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Emergency Junk! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Emergency Junk looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: trust | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Morning Jam Diner,https://www.instagram.com/morning_jam_diner/,morning_jam_diner,https://morningjamdiner.com/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Morning Jam Diner! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Morning Jam Diner looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: trust | market affinity: exact city address or core ZIP
2026-08-22,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,estate law,Saint Johns County Mobile Notary,https://www.instagram.com/sjc_notary/,sjc_notary,https://saintjohnscountymobilenotary.com/,your Google profile,marketing,"homeowners, families, and business owners",estate planning work,estate planning resource,"3,000+ St. Augustine homeowners, families, and business owners","Hi Saint Johns County Mobile Notary! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one estate planning law firm as our exclusive partner, meaning we won’t work with a competing estate planning firm. Saint Johns County Mobile Notary looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: trust | market affinity: exact city address or core ZIP
