date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Christmas Lawyers,https://www.instagram.com/lawyers.christmaslawfirm/,lawyers.christmaslawfirm,https://www.christmasinjurylawyers.com/north-charleston/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Christmas Lawyers! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Christmas Lawyers looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Uricchio Howe Krell Jacobson Howe Arthur G,https://www.instagram.com/uricchiohowe/,uricchiohowe,https://www.uricchio.com/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Uricchio Howe Krell Jacobson Howe Arthur G! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Uricchio Howe Krell Jacobson Howe Arthur G looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,insurance,Harrell Insurance Agency,https://www.instagram.com/harrellinsuranceagency/,harrellinsuranceagency,https://www.harrell-insurance.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Charleston homeowners and families","Hi Harrell Insurance Agency! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Harrell looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,senior living,Indigo Hall Assisted Living and Memory Care,https://www.instagram.com/indigohallliving/,indigohallliving,https://indigohall.com/,your Google profile,admissions,"adult children, families, and local caregivers",senior living reputation,senior living choice,"3,000+ Charleston adult children, families, and local caregivers","Hi Indigo Hall Assisted Living and Memory Care! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one senior living community as our exclusive partner, meaning we won’t work with a competing senior living community. Indigo Hall Assisted Living and Memory Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: senior living | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,home care,Caregivers Unlimited,https://www.instagram.com/profile.php/,profile.php,https://caregiversunlimited.com/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Charleston adult children, families, and local caregivers","Hi Caregivers Unlimited! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Caregivers Unlimited looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: home care | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,interior design,Decorating Den Interiors,https://www.instagram.com/decoratingdenjoyce/,decoratingdenjoyce,https://jmeans.decoratingden.com/,your Google profile,marketing,homeowners and families,interior design work,home design choice,"3,000+ Charleston homeowners and families","Hi Decorating Den Interiors! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one interior design studio as our exclusive partner, meaning we won’t work with a competing interior design firm. Decorating Den Interiors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: interior design | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Phipps Law Firm,https://www.instagram.com/phippslawfirm/,phippslawfirm,https://phippsfirm.com/,your Google profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Phipps Law Firm! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Phipps Law Firm looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: business law | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Awaken Massage and Reiki,https://www.instagram.com/awakencharleston/,awakencharleston,https://awaken-charleston.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Awaken Massage and Reiki! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Awaken Massage and Reiki looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: clinic | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,CPA/accounting,McGuire Diane B,https://www.instagram.com/mcguirecpa/,mcguirecpa,https://www.mcguirecpa.com/,your Google profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Charleston homeowners, families, and business owners","Hi McGuire Diane B! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. McGuire Diane B looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Ammons Dental by Design West Ashley,https://www.instagram.com/molardentalhtx/,molardentalhtx,https://dentistwestashley.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Ammons Dental by Design West Ashley! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Ammons Dental by Design West Ashley looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Carolina Periodontics,https://www.instagram.com/carolinaperiodontics/,carolinaperiodontics,https://periodontics.com/west-ashley/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Carolina Periodontics! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Carolina Periodontics looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,www. .com northriversdental North Rivers Dental,https://www.instagram.com/northriversdental/,northriversdental,https://northriversdental.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi www. .com northriversdental North Rivers Dental! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. www. .com northriversdental North Rivers Dental looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,remodeling,Kohr Construction,https://www.instagram.com/kohrconstruction/,kohrconstruction,https://www.kohrconstructionsc.com/about-us/,your Google profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Charleston homeowners and families","Hi Kohr Construction! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Kohr Construction looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,insurance,Pinckney-Carter Insurance Agency,https://www.instagram.com/pinckneycarter/,pinckneycarter,https://pinckneycarter.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Charleston homeowners and families","Hi Pinckney-Carter Insurance Agency! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Pinckney-Carter looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,insurance,The Steadman Agency,https://www.instagram.com/thesteadmanagency/,thesteadmanagency,https://www.steadmanagency.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Charleston homeowners and families","Hi The Steadman Agency! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. The Steadman Agency looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,CPA/accounting,Onyx Tax,https://www.instagram.com/onyxtax/,onyxtax,https://www.onyxtax.com/,your Google profile,marketing,"homeowners, families, and business owners",tax and accounting work,tax and accounting resource,"3,000+ Charleston homeowners, families, and business owners","Hi Onyx Tax! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one accounting firm as our exclusive partner, meaning we won’t work with a competing accounting firm. Onyx Tax looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: cpa | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,catering,Foodies By Jeannie,https://www.instagram.com/foodiescafeandcatering/,foodiescafeandcatering,https://foodiesbyjeannie.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Charleston locals planning events, weddings, and private celebrations","Hi Foodies By Jeannie! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Foodies By Jeannie looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Frog Academy Preschool & Daycare,https://www.instagram.com/frogacademy2020/,frogacademy2020,https://frogacademypreschool.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Frog Academy Preschool & Daycare! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Frog Academy Preschool & Daycare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,www. .com newsofhope Hope Scholars Academy,https://www.instagram.com/newsofhope/,newsofhope,https://hopescholarsacademy.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi www. .com newsofhope Hope Scholars Academy! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. www. .com newsofhope Hope Scholars looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: academy | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Westminster Presbyterian Preschool,https://www.instagram.com/wpscharleston/,wpscharleston,https://www.wpscharleston.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Westminster Presbyterian Preschool! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Westminster Presbyterian Preschool looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,senior living,The Colonnade at West Ashley,https://www.instagram.com/newhavenatlittleriver/,newhavenatlittleriver,https://colonnadewestashley.com/,your Google profile,admissions,"adult children, families, and local caregivers",senior living reputation,senior living choice,"3,000+ Charleston adult children, families, and local caregivers","Hi The Colonnade at West Ashley! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one senior living community as our exclusive partner, meaning we won’t work with a competing senior living community. The Colonnade at West Ashley looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: senior living | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,home care,www. .com popular nova,https://www.instagram.com/popular/,popular,https://novaleaphealth.com/locations/charleston/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ Charleston adult children, families, and local caregivers","Hi www. .com popular nova! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. www. .com popular nova looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: home care | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,www. .com skinshamanstudio Skin Shaman,https://www.instagram.com/skinshamanstudio/,skinshamanstudio,https://www.skinshamanstudio.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi www. .com skinshamanstudio Skin Shaman! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. www. .com skinshamanstudio Skin Shaman looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: facial | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,www. .com thecharlestonatelier The Charleston Atelier,https://www.instagram.com/thecharlestonatelier/,thecharlestonatelier,https://thecharlestonatelier.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi www. .com thecharlestonatelier The Charleston Atelier! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. www. .com thecharlestonatelier The Charleston Atelier looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Central Park Dental of Charleston,https://www.instagram.com/dentistcharlestonsc/,dentistcharlestonsc,https://centralparkdentalcharleston.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Central Park Dental of Charleston! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Central Park Dental of Charleston looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Park Circle Dental Scott N. McClary,https://www.instagram.com/parkcircledental/,parkcircledental,https://www.parkcircledental.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Park Circle Dental Scott N. McClary! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Park Circle Dental Scott N. McClary looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-30,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Plantation Family DentalCare,https://www.instagram.com/plantationfamilydentalcare/,plantationfamilydentalcare,https://plantationfamilydentalcare.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Plantation Family DentalCare! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Plantation Family DentalCare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
