date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,HVAC,Patterson Heating & Air Conditioning Inc.,https://www.instagram.com/patterson_hvac_/,patterson_hvac_,https://pattersonairconditioning.com/services/air-conditioning-contractor/ductless-hvac/lake-oconee-ga,on your website's HVAC reputation pages and linked Instagram,marketing,homeowners and families,HVAC reputation,HVAC choice,"10,000+ Athens homeowners and families","Hi Patterson Heating & Air Conditioning Inc.! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's HVAC reputation pages and linked Instagram and your HVAC reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 HVAC partner to have as an exclusive partner we turn into the most recognized HVAC choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",4,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_schema | website category match: hvac"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,roofing,Oconee Athens Roofing,https://www.instagram.com/oconee.athens.roofing/,oconee.athens.roofing,https://www.oconeeathensroofing.com,on your website's roofing reputation pages and linked Instagram,marketing,homeowners and families,roofing reputation,roofing choice,"10,000+ Athens homeowners and families","Hi Oconee Athens Roofing! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's roofing reputation pages and linked Instagram and your roofing reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 roofing partner to have as an exclusive partner we turn into the most recognized roofing choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",4,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_schema | website category match: roofing"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Alvear Construction LLC,https://www.instagram.com/alvearconstruction/,alvearconstruction,https://www.alvearconstructioncompany.com,on your website's remodeling work pages and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Alvear Construction LLC! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's remodeling work pages and linked Instagram and your remodeling work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 remodeling partner to have as an exclusive partner we turn into the most recognized home upgrade choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",4,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_schema | website category match: remodel"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Lake Oconee Painters,https://www.instagram.com/lakeoconeepainting/,lakeoconeepainting,https://lakeoconeepainters.com,on your website's remodeling work pages and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Lake Oconee Painters! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's remodeling work pages and linked Instagram and your remodeling work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 remodeling partner to have as an exclusive partner we turn into the most recognized home upgrade choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",4,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_schema | website category match: kitchen"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,roofing,MLW All Phase,https://www.instagram.com/mlwallphase/,mlwallphase,https://mlwallphase.com/category/commerce-ga,on your website's roofing reputation pages and linked Instagram,marketing,homeowners and families,roofing reputation,roofing choice,"10,000+ Athens homeowners and families","Hi MLW All Phase! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's roofing reputation pages and linked Instagram and your roofing reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 roofing partner to have as an exclusive partner we turn into the most recognized roofing choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: roofing"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Nehemiah Construction,https://www.instagram.com/nehemiah_construct/,nehemiah_construct,https://nehemiahconstruction.com/services/home-remodeling,on your website's remodeling work pages and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Nehemiah Construction! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's remodeling work pages and linked Instagram and your remodeling work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 remodeling partner to have as an exclusive partner we turn into the most recognized home upgrade choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: remodel"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,roofing,Nailed-It Roofing,https://www.instagram.com/nailed_it_roofing/,nailed_it_roofing,https://www.nailed-itroofing.com/oconee-roofing,on your website's roofing reputation pages and linked Instagram,marketing,homeowners and families,roofing reputation,roofing choice,"10,000+ Athens homeowners and families","Hi Nailed-It Roofing! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's roofing reputation pages and linked Instagram and your roofing reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 roofing partner to have as an exclusive partner we turn into the most recognized roofing choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: roofing"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,wealth advisors,Moores Wealth Management,https://www.instagram.com/mooreswealthmanagement/,mooreswealthmanagement,https://mooreswealthmanagement.com/athens,on your website's wealth planning work pages and linked Instagram,marketing,"homeowners, families, and business owners",wealth planning work,wealth planning resource,"10,000+ Athens homeowners, families, and business owners","Hi Moores Wealth Management! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's wealth planning work pages and linked Instagram and your wealth planning work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners, families, and business owners.

We’re looking for 1 wealth advisors partner to have as an exclusive partner we turn into the most recognized wealth planning resource for Athens homeowners, families, and business owners through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: wealth"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,cosmetic dentistry,Bella Dentistry & Esthetics LLC,https://www.instagram.com/belladentistry_esthetics/,belladentistry_esthetics,https://www.belladentistry.com,on your website's cosmetic dentistry work pages and linked Instagram,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"10,000+ Athens high-intent local wellness and family buyers","Hi Bella Dentistry & Esthetics LLC! Not sure if whoever handles the office is the one running this account, but I saw you on your website's cosmetic dentistry work pages and linked Instagram and your cosmetic dentistry work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens high-intent local wellness and family buyers.

We’re looking for 1 cosmetic dentistry partner to have as an exclusive partner we turn into the most recognized smile upgrade option for Athens high-intent local wellness and family buyers through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: dentist"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,vets,North Oconee Animal Hospital,https://www.instagram.com/missionpethealth/,missionpethealth,https://www.northoconeeanimalhospital.com/about-us/team/kristina-lane/,on your website's veterinary reputation pages and linked Instagram,the office,families and parents,veterinary reputation,trusted vet,"10,000+ Athens families and parents","Hi North Oconee Animal Hospital! Not sure if whoever handles the office is the one running this account, but I saw you on your website's veterinary reputation pages and linked Instagram and your veterinary reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens families and parents.

We’re looking for 1 vets partner to have as an exclusive partner we turn into the most recognized trusted vet for Athens families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: veterinarian"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Cabinet IQ,https://www.instagram.com/cabinet_iq/,cabinet_iq,https://cabinetiq.com/athens/kitchen-remodeling,on your website's remodeling work pages and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Cabinet IQ! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's remodeling work pages and linked Instagram and your remodeling work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 remodeling partner to have as an exclusive partner we turn into the most recognized home upgrade choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: remodel"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,remodeling,Oconee Remodeling,https://www.instagram.com/oconee_remodeling/,oconee_remodeling,https://www.oconeeremodeling.com/services-1/,on your website's remodeling work pages and linked Instagram,marketing,homeowners and families,remodeling work,home upgrade choice,"10,000+ Athens homeowners and families","Hi Oconee Remodeling! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's remodeling work pages and linked Instagram and your remodeling work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 remodeling partner to have as an exclusive partner we turn into the most recognized home upgrade choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: remodel"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,pet care,Wags,https://www.instagram.com/wags_n_whiskers_athens/,wags_n_whiskers_athens,https://www.wagsnwhiskersathens.com,on your website's pet care concept pages and linked Instagram,marketing,families and parents,pet care concept,pet care choice,"10,000+ Athens families and parents","Hi Wags! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's pet care concept pages and linked Instagram and your pet care concept is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens families and parents.

We’re looking for 1 pet care partner to have as an exclusive partner we turn into the most recognized pet care choice for Athens families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: pet"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,vets,Clarkesville Veterinary Hospital,https://www.instagram.com/clarkesvillevethospital/,clarkesvillevethospital,https://www.clarkesvillevet.com/contact,on your website's veterinary reputation pages and linked Instagram,the office,families and parents,veterinary reputation,trusted vet,"10,000+ Athens families and parents","Hi Clarkesville Veterinary Hospital! Not sure if whoever handles the office is the one running this account, but I saw you on your website's veterinary reputation pages and linked Instagram and your veterinary reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens families and parents.

We’re looking for 1 vets partner to have as an exclusive partner we turn into the most recognized trusted vet for Athens families and parents through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: veterinary"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,home care,CareLinx,https://www.instagram.com/carelinx_/,carelinx_,https://www.carelinx.com/caregivers/home-health-care/ga/madison/,on your website's home care work pages and linked Instagram,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"10,000+ Athens adult children, families, and local caregivers","Hi CareLinx! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's home care work pages and linked Instagram and your home care work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens adult children, families, and local caregivers.

We’re looking for 1 home care partner to have as an exclusive partner we turn into the most recognized trusted home care resource for Athens adult children, families, and local caregivers through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: home care"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,HVAC,Clockwork Air,https://www.instagram.com/clockworkair/,clockworkair,https://www.clockwork-air.com,on your website's HVAC reputation pages and linked Instagram,marketing,homeowners and families,HVAC reputation,HVAC choice,"10,000+ Athens homeowners and families","Hi Clockwork Air! Not sure if whoever handles marketing is the one running this account, but I saw you on your website's HVAC reputation pages and linked Instagram and your HVAC reputation is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens homeowners and families.

We’re looking for 1 HVAC partner to have as an exclusive partner we turn into the most recognized HVAC choice for Athens homeowners and families through our email publication.

Would this be worth a 5-minute chat with whoever handles marketing or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_schema | website category match: hvac"
2026-07-02,"Athens, GA",Athens Scoop,athensscoop.com,women's wellness,Fine Tuned Performance,https://www.instagram.com/ftprehab/,ftprehab,https://www.ftprehab.com,on your website's women's wellness work pages and linked Instagram,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"10,000+ Athens high-intent local wellness and family buyers","Hi Fine Tuned Performance! Not sure if whoever handles the office is the one running this account, but I saw you on your website's women's wellness work pages and linked Instagram and your women's wellness work is obviously strong. Figured Athens Scoop could become a good new channel for you to reach our 10,000+ Athens high-intent local wellness and family buyers.

We’re looking for 1 women's wellness partner to have as an exclusive partner we turn into the most recognized women's wellness option for Athens high-intent local wellness and family buyers through our email publication.

Would this be worth a 5-minute chat with whoever handles the office or totally not something y’all need right now? Happy to work around your schedule, or instead of call just text the right person more info.

website: athensscoop.com

* Andrew",3,new,,"Athens context: 10,000 subscribers, 15,000 Instagram followers, and a high-LTV local audience rather than a student-only audience. | Instagram HTTP 200 | name source: website_org_meta | website category match: spa"
