date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,med spas,North Florida Aesthetics,https://www.instagram.com/northfloridaaesthetics/,northfloridaaesthetics,https://nfamedispa.com/,your aesthetics website and linked Instagram,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ Gainesville high-intent local wellness and family buyers","Hi North Florida Aesthetics! I found you through your aesthetics website and linked Instagram and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. North Florida Aesthetics looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: website_org_meta | website category match: med spa | market affinity: jonesville; explicit Gainesville market/service evidence
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,business law,Fine Farkash & Parlapiano,https://www.instagram.com/ffplaw/,ffplaw,,your Instagram profile,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Gainesville homeowners, families, and business owners","Hi Fine Farkash & Parlapiano! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Fine Farkash & Parlapiano looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: business law | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Pet Inn Grooming,https://www.instagram.com/petinngrooming/,petinngrooming,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Pet Inn Grooming! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Pet Inn Grooming looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Luxe Flo Spa,https://www.instagram.com/luxeflospa/,luxeflospa,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Luxe Flo Spa! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Luxe Flo Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Hand & Stone Spa Gainesville,https://www.instagram.com/handandstonegainesville/,handandstonegainesville,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Hand & Stone Spa Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Hand & Stone Spa Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,West Health Spa,https://www.instagram.com/westhealthspa/,westhealthspa,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi West Health Spa! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. West Health Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Trinitys Day Spa,https://www.instagram.com/trinitysdayspa/,trinitysdayspa,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Trinitys Day Spa! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Trinitys Day Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Cloud 9 Spa Salon,https://www.instagram.com/cloud9spasalon/,cloud9spasalon,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Cloud 9 Spa Salon! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Cloud 9 Spa Salon looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Azulene Day Spa II,https://www.instagram.com/azulenedayspaii/,azulenedayspaii,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Azulene Day Spa II! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Azulene Day Spa II looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Grooms by Ambs,https://www.instagram.com/groomsbyambs/,groomsbyambs,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Grooms by Ambs! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Grooms by Ambs looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,aesthetics,Wellness Massage Spa,https://www.instagram.com/annie646wang/,annie646wang,,your Instagram profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Wellness Massage Spa! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Wellness Massage Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,Craig Naylor Fitness Pro,https://www.instagram.com/fitness_pro_craig/,fitness_pro_craig,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Craig Naylor Fitness Pro! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. Craig Naylor Fitness Pro looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,GHF Personal Training,https://www.instagram.com/ghf_training/,ghf_training,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi GHF Personal Training! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. GHF looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,catering,Chef JJ Creations,https://www.instagram.com/chefjj_creations/,chefjj_creations,,your Instagram profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Gainesville locals planning events, weddings, and private celebrations","Hi Chef JJ Creations! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Chef JJ Creations looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: catering | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,Fade Fitness,https://www.instagram.com/fade.fltness/,fade.fltness,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Fade Fitness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. Fade Fitness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,NUMA Speed Elite,https://www.instagram.com/numaspeedelite/,numaspeedelite,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi NUMA Speed Elite! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. NUMA Speed Elite looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,Zen Fitness,https://www.instagram.com/zenfitness/,zenfitness,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Zen Fitness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. Zen Fitness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,premium fitness,Swamp Fitness,https://www.instagram.com/swampfitness/,swampfitness,,your Instagram profile,marketing,high-intent local wellness and family buyers,fitness concept,fitness option,"3,000+ Gainesville high-intent local wellness and family buyers","Hi Swamp Fitness! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one fitness studio as our exclusive partner, meaning we won’t work with a competing fitness studio. Swamp Fitness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: fitness | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,Duffield Roofing & Exteriors,https://www.instagram.com/duffieldroofing/,duffieldroofing,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi Duffield Roofing & Exteriors! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Duffield Roofing & Exteriors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,Perry Roofing,https://www.instagram.com/perryroofing/,perryroofing,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi Perry Roofing! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Perry looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,Hogtown Roofing,https://www.instagram.com/hogtown.roofing/,hogtown.roofing,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi Hogtown Roofing! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Hogtown looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,KayCo Roofing,https://www.instagram.com/kayco_roofing/,kayco_roofing,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi KayCo Roofing! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. KayCo looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,Retex Roofing Gainesville,https://www.instagram.com/retexroofinggnv/,retexroofinggnv,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi Retex Roofing Gainesville! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Retex Roofing Gainesville looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,roofing,Haven Roofing,https://www.instagram.com/havenroofingfl/,havenroofingfl,,your Instagram profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Gainesville homeowners and families","Hi Haven Roofing! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Haven looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,HVAC,Comfort Temp Company,https://www.instagram.com/comforttempco/,comforttempco,,your Instagram profile,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ Gainesville homeowners and families","Hi Comfort Temp Company! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Comfort Temp Company looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: hvac | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,plumbing,Wilson One Touch Plumbing,https://www.instagram.com/wilsononetouchplumbing_/,wilsononetouchplumbing_,,your Instagram profile,marketing,homeowners and families,plumbing reputation,plumbing choice,"3,000+ Gainesville homeowners and families","Hi Wilson One Touch Plumbing! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one plumbing company as our exclusive partner, meaning we won’t work with a competing plumbing company. Wilson One Touch looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: plumbing | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,vets,St Francis Vet Care,https://www.instagram.com/stfrancisvetcare/,stfrancisvetcare,,your Instagram profile,the office,families and parents,veterinary reputation,trusted vet,"3,000+ Gainesville families and parents","Hi St Francis Vet Care! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one veterinary practice as our exclusive partner, meaning we won’t work with a competing veterinary office. St Francis Vet Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: veterinary | market affinity: exact city address or core ZIP
2026-07-13,"Gainesville, FL",Gainesville Scoop,gainesvillescoop.com,pet care,Auntie Ruth's Specialized Pet Care,https://www.instagram.com/auntie_ruth1768/,auntie_ruth1768,,your Instagram profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Gainesville families and parents","Hi Auntie Ruth's Specialized Pet Care! I found you through your Instagram profile and wanted to reach out. We run Gainesville Scoop, a local email publication read by 3,000+ Gainesville-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Auntie Ruth's Specialized looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",4,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: pet | market affinity: exact city address or core ZIP
