date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Early Learning Coalition of Marion County,https://www.instagram.com/elcmarion/,elcmarion,https://www.elc-marion.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Early Learning Coalition of Marion County! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Early Learning Coalition of Marion County looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Premier Medical Associates,https://www.instagram.com/premiermedicalflorida/,premiermedicalflorida,https://www.pmacare.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Premier Medical Associates! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Premier Medical Associates looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,pet care,Petsense by Tractor Supply,https://www.instagram.com/petsensebytsc/,petsensebytsc,https://www.petsense.com/,your Google profile,marketing,families and parents,pet care concept,pet care choice,"3,000+ Ocala families and parents","Hi Petsense by Tractor Supply! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one pet care business as our exclusive partner, meaning we won’t work with a competing pet care provider. Petsense by Tractor Supply looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: pet | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Chipotle Mexican Grill,https://www.instagram.com/chipotle/,chipotle,https://locations.chipotle.com/fl/ocala/4916-e-silver-springs-blvd/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Chipotle Mexican Grill! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Chipotle Mexican Grill looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Mesa de Notte,https://www.instagram.com/mesaocala/,mesaocala,https://www.mesaocala.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Mesa de Notte! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Mesa de Notte looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Preferred Insurance,https://www.instagram.com/flinsuranceadvice/,flinsuranceadvice,https://preferredinsurance.llc/,your website,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Preferred Insurance! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Preferred looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: belleview; explicit Ocala market/service evidence
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,The Pamper Palace Luxury Kids Spa,https://www.instagram.com/pamperpalacekidsspa/,pamperpalacekidsspa,https://pamperpalaceluxurykidsspa.squarespace.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi The Pamper Palace Luxury Kids Spa! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. The Pamper Palace Luxury Kids Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,cosmetic dentistry,Shrouf Dental House,https://www.instagram.com/shroufdentalhouse/,shroufdentalhouse,https://www.shroufdentalhouse.com/,your website,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Ocala high-intent local wellness and family buyers","Hi Shrouf Dental House! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Shrouf Dental House looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: belleview; explicit Ocala market/service evidence
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,HVAC,Cook's Air Conditioning & Heating Specialists,https://www.instagram.com/cooksacandheat/,cooksacandheat,https://www.cooksairofocala.com/service/air-conditioning-repair/,your Google profile,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ Ocala homeowners and families","Hi Cook's Air Conditioning & Heating Specialists! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Cook's Air Conditioning & Heating Specialists looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: hvac | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,LA Flooring,https://www.instagram.com/laflooringfl/,laflooringfl,https://www.laflooringfl.com/,your website,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi LA Flooring! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. LA Flooring looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: kitchen | market affinity: belleview; explicit Ocala market/service evidence
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,JC Insurance Agency,https://www.instagram.com/castillojennyre/,castillojennyre,https://www.jcinsuranceagent.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi JC Insurance Agency! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. JC Insurance Agency looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,women's wellness,NEO Health & Wellness,https://www.instagram.com/neohealthandwellness/,neohealthandwellness,https://www.neohealthwellness.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Ocala high-intent local wellness and family buyers","Hi NEO Health & Wellness! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. NEO Health & Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Lash Extensions by Adriana Lashista,https://www.instagram.com/adriana.lashista.us/,adriana.lashista.us,https://ocalalashes.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Lash Extensions by Adriana Lashista! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Lash Extensions by Adriana Lashista looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,Florida One Insurance Agency 3,https://www.instagram.com/directinsurancesol/,directinsurancesol,https://directinsurancesol.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi Florida One Insurance Agency 3! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Florida One Insurance Agency 3 looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Lucky Strike West Ocala,https://www.instagram.com/bowlerobowl/,bowlerobowl,https://www.luckystrikeent.com/location/lucky-strike-west-ocala/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Lucky Strike West Ocala! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Lucky Strike West Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,Meadowbrook Church,https://www.instagram.com/mbcocala/,mbcocala,https://mbcocala.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi Meadowbrook Church! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Meadowbrook Church looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,The Morris Center,https://www.instagram.com/themorriscenter/,themorriscenter,https://themorriscenter.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi The Morris Center! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. The Morris Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,TLC Transitions Life Center,https://www.instagram.com/transitionslifecenterocalafl/,transitionslifecenterocalafl,https://www.tlcocala.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi TLC Transitions Life Center! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. TLC Transitions Life Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Beyond Bronze Sun Studio & Spa,https://www.instagram.com/beyondbronzesunstudio/,beyondbronzesunstudio,https://www.beyondbronzesunstudio.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Beyond Bronze Sun Studio & Spa! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Beyond Bronze Sun Studio & Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,aesthetics,Bronzey Tanning,https://www.instagram.com/bronzey__/,bronzey__,https://bronzeytanning.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Ocala high-intent local wellness and family buyers","Hi Bronzey Tanning! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Bronzey Tanning looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,remodeling,Kitchen Art,https://www.instagram.com/kitchen_art.usa/,kitchen_art.usa,https://www.kitchenartdesigncenter.com/,your Google profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Ocala homeowners and families","Hi Kitchen Art! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Kitchen Art looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Grandpa Joe's Candy Shop,https://www.instagram.com/grandpajoes/,grandpajoes,https://grandpajoescandyshop.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Grandpa Joe's Candy Shop! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Grandpa Joe's Candy Shop looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,Mutiny Bar Ocala,https://www.instagram.com/mutinyocala/,mutinyocala,https://mutinyocala.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi Mutiny Bar Ocala! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Mutiny Bar Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,catering,The Tipsy Skipper,https://www.instagram.com/thetipsyskipper/,thetipsyskipper,https://thetipsyskipperocala.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Ocala locals planning events, weddings, and private celebrations","Hi The Tipsy Skipper! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. The Tipsy Skipper looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,prenatal/women's health,TheraKids,https://www.instagram.com/therakids_inc/,therakids_inc,https://www.therakidsinc.com/,your Google profile,the office,high-intent local wellness and family buyers,women's health work,women's health resource,"3,000+ Ocala high-intent local wellness and family buyers","Hi TheraKids! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one women's health practice as our exclusive partner, meaning we won’t work with a competing women's health clinic. TheraKids looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: prenatal | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,private schools,CDL-Ocala,https://www.instagram.com/cdlocala/,cdlocala,https://cdl-ocala.com/,your website,admissions,families and parents,private school reputation,school choice,"3,000+ Ocala families and parents","Hi CDL-Ocala! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. CDL-Ocala looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,roofing,Roof Systems Unlimited,https://www.instagram.com/queencityoverland/,queencityoverland,https://roofsystemsunlimited.net/,your website,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Ocala homeowners and families","Hi Roof Systems Unlimited! I found you through your website and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Roof Systems Unlimited looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-19,"Ocala, FL",Ocala Digest,ocaladigest.com,insurance,The Incomologists,https://www.instagram.com/the_incomologists/,the_incomologists,https://theincomologists.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ Ocala homeowners and families","Hi The Incomologists! I found you through your Google profile and wanted to reach out. We run Ocala Digest, a local email publication read by 3,000+ Ocala-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. The Incomologists looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
