date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,landscaping,HLG Growers,https://www.instagram.com/hlggrowers/,hlggrowers,https://www.hlggrowerscarolina.com/,your website,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ Charleston homeowners and families","Hi HLG Growers! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. HLG Growers looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: landscape | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,remodeling,Tidal Creek Contracting,https://www.instagram.com/tidalcreekcontracting/,tidalcreekcontracting,https://tidalcreekcontracting.com/,your website,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Charleston homeowners and families","Hi Tidal Creek Contracting! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Tidal Creek Contracting looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: remodel | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,roofing,Palm & Pineapple Roofing and Exteriors,https://www.instagram.com/palmpineappleroofingandext/,palmpineappleroofingandext,https://www.palmandpineappleroofing.com/,your website,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Charleston homeowners and families","Hi Palm & Pineapple Roofing and Exteriors! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Palm & Pineapple Roofing and Exteriors looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: roofing | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,Moxie Salon and Beauty Bar,https://www.instagram.com/moxiecharlestonsc/,moxiecharlestonsc,https://moxiesalonandbeautybar.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi Moxie Salon and Beauty Bar! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Moxie Salon and Beauty Bar looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,business law,Property People Law,https://www.instagram.com/propertypeoplelaw/,propertypeoplelaw,https://www.propertypeoplelaw.com/,your website,marketing,"homeowners, families, and business owners",business law work,business law resource,"3,000+ Charleston homeowners, families, and business owners","Hi Property People Law! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one business law firm as our exclusive partner, meaning we won’t work with a competing business law firm. Property People Law looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: attorney | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Charleston Testosterone,https://www.instagram.com/thedrluckie/,thedrluckie,https://www.charlestontestosterone.com/,your website,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Charleston Testosterone! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Charleston Testosterone looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: women | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Revolve Performance Rehab,https://www.instagram.com/revolverehab/,revolverehab,https://www.revolverehab.com/,Lowcountry Local First,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Revolve Performance Rehab! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Revolve Performance Rehab looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: chiropractic | market affinity: exact city address or core ZIP | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/revolve-performance-rehab
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,women's wellness,Carolina Green Living,https://www.instagram.com/janadavisrdn/,janadavisrdn,https://www.carolinagreenliving.com/,Lowcountry Local First,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Carolina Green Living! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Carolina Green Living looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: wellness | market affinity: exact city address or core ZIP | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/carolina-green-living-llc
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,remodeling,Remodeling Go,https://www.instagram.com/remodeling_go/,remodeling_go,https://remodelinggo.com/,Lowcountry Local First,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ Charleston homeowners and families","Hi Remodeling Go! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. Remodeling Go looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: remodel | market affinity: summerville; explicit Charleston market/service evidence | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/remodeling-go
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Tiny Tadpoles,https://www.instagram.com/tinytadpolescharleston/,tinytadpolescharleston,https://www.tinytadpoleschs.com/,Lowcountry Local First,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Tiny Tadpoles! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Tiny Tadpoles looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: private school | market affinity: exact city address or core ZIP | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/tiny-tadpoles
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,Wild Love Botanicals,https://www.instagram.com/wildlovebotanicals/,wildlovebotanicals,https://www.wildlovebotanicals.com/,Lowcountry Local First,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi Wild Love Botanicals! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Wild Love Botanicals looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/wild-love-botanicals-llc
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,catering,The Coastal Bartenders,https://www.instagram.com/thecoastalbartenders/,thecoastalbartenders,https://thecoastalbartenders.com/,Lowcountry Local First,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ Charleston locals planning events, weddings, and private celebrations","Hi The Coastal Bartenders! I found you through Lowcountry Local First and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. The Coastal Bartenders looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | website category match: corporate event | market affinity: mount pleasant; explicit Charleston market/service evidence | discovery evidence: https://www.lowcountrylocalfirst.org/member-directory/the-coastal-bartenders
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,prenatal/women's health,Inner Strength Physical Therapy,https://www.instagram.com/innerstrengthcharleston/,innerstrengthcharleston,https://www.innerstrengthcharleston.com/contact/,your website,the office,high-intent local wellness and family buyers,women's health work,women's health resource,"3,000+ Charleston high-intent local wellness and family buyers","Hi Inner Strength Physical Therapy! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one women's health practice as our exclusive partner, meaning we won’t work with a competing women's health clinic. Inner Strength Physical Therapy looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: instagram_display_name | Instagram bio/display category match: prenatal | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Attest,https://www.instagram.com/attestllc/,attestllc,https://satprepteacher.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Attest! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Attest looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Big Blue Marble Academy Folly Road,https://www.instagram.com/bbmacademy/,bbmacademy,https://bbmacademy.com/location/folly-road/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Big Blue Marble Academy Folly Road! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Big Blue Marble Academy Folly Road looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Hart Academy,https://www.instagram.com/hartacademysc/,hartacademysc,http://hartacademysc.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Hart Academy! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Hart looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,John Wesley UMC Day School,https://www.instagram.com/jwumcdayschool/,jwumcdayschool,https://johnwesleyumcdayschool.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi John Wesley UMC Day School! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. John Wesley UMC Day School looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Meeting Street Academy,https://www.instagram.com/msa_charleston/,msa_charleston,https://www.meetingstreetschools.org/school/meeting-street-academy-charleston/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Meeting Street Academy! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Meeting Street looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: independent school | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Nativity School,https://www.instagram.com/nativityschoolchs/,nativityschoolchs,https://www.nativity-school.com/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Nativity School! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Nativity School looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,private schools,Pattison's Academy,https://www.instagram.com/pattisonsacademy/,pattisonsacademy,https://pattisonsacademy.org/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ Charleston families and parents","Hi Pattison's Academy! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. Pattison's looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: academy | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,med spas,Skin Clique,https://www.instagram.com/skinclique/,skinclique,https://www.skinclique.com/,your Google profile,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ Charleston high-intent local wellness and family buyers","Hi Skin Clique! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. Skin Clique looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: injectables | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,Tamanu Skincare,https://www.instagram.com/tamanuskincare/,tamanuskincare,https://www.tamanuskin.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi Tamanu Skincare! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Tamanu Skincare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: skin | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,aesthetics,The Facial Room,https://www.instagram.com/thefacialroomchs/,thefacialroomchs,https://www.thefacialroomchs.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ Charleston high-intent local wellness and family buyers","Hi The Facial Room! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. The Facial Room looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: facial | market affinity: exact city address or core ZIP
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,CHS Dental,https://www.instagram.com/chsdental/,chsdental,https://chs.dental/,your website,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi CHS Dental! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. CHS Dental looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: dentist | market affinity: mount pleasant; explicit Charleston market/service evidence
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,cosmetic dentistry,Pleasant Smiles,https://www.instagram.com/pleasantsmilescfd/,pleasantsmilescfd,https://dentistinmtpleasant.com/,your website,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ Charleston high-intent local wellness and family buyers","Hi Pleasant Smiles! I found you through your website and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Pleasant Smiles looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: website_schema | website category match: dentist | market affinity: mount pleasant; explicit Charleston market/service evidence
2026-07-23,"Charleston, SC",Charleston Scoop,charlestonscoop.com,roofing,Carolina Prime Roofing,https://www.instagram.com/carolinaprimeroofing/,carolinaprimeroofing,https://carolinaprimeroofing.com/,your Google profile,marketing,homeowners and families,roofing reputation,roofing choice,"3,000+ Charleston homeowners and families","Hi Carolina Prime Roofing! I found you through your Google profile and wanted to reach out. We run Charleston Scoop, a local email publication read by 3,000+ Charleston-area locals.

We’re choosing one roofing company as our exclusive partner, meaning we won’t work with a competing roofing company. Carolina Prime looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 200 | name source: google_business_profile | website category match: roofing | market affinity: exact city address or core ZIP
