date,market,publication,domain,category,business_name,instagram_url,instagram_handle,website,research_source,contact_route,buyer_group,category_phrase,outcome_phrase,audience_line,final_dm,quality_score,duplicate_status,last_contacted_date,notes
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,med spas,Live Without Lines Med Spa,https://www.instagram.com/lwl_medspa/,lwl_medspa,https://www.lwlmedspa.com/,your Google profile,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Live Without Lines Med Spa! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. Live Without Lines looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: med spa | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Trilogy Day Spa,https://www.instagram.com/trilogy.salonandsuites/,trilogy.salonandsuites,https://trilogydayspa.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Trilogy Day Spa! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Trilogy Day Spa looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: salon | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Posh Nail Lounge,https://www.instagram.com/poshnaillounge_staugustine/,poshnaillounge_staugustine,https://poshnailloungesta.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Posh Nail Lounge! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Posh Nail Lounge looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,cosmetic dentistry,Little Love Pediatric Dentistry & Wellness,https://www.instagram.com/littlelovepediatricdentistry/,littlelovepediatricdentistry,https://littlelovepediatricdentistry.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Little Love Pediatric Dentistry & Wellness! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Little Love Pediatric Dentistry & Wellness looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,cosmetic dentistry,Parkway Village Dental Care,https://www.instagram.com/parkwayvillagedc/,parkwayvillagedc,https://parkwayvillagedentalcare.com/,your Google profile,the office,high-intent local wellness and family buyers,cosmetic dentistry work,smile upgrade option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Parkway Village Dental Care! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one cosmetic dental practice as our exclusive partner, meaning we won’t work with a competing cosmetic dental office. Parkway Village Dental Care looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: dentist | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,HVAC,Hot Heads Heating & Cooling,https://www.instagram.com/hotheadshvac/,hotheadshvac,https://hotheadshvac.com/,your Google profile,marketing,homeowners and families,HVAC reputation,HVAC choice,"3,000+ St. Augustine homeowners and families","Hi Hot Heads Heating & Cooling! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one HVAC company as our exclusive partner, meaning we won’t work with a competing HVAC company. Hot Heads Heating & Cooling looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: hvac | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,remodeling,North Florida Painters,https://www.instagram.com/northfloridapainters/,northfloridapainters,https://northfloridapainters.com/,your Google profile,marketing,homeowners and families,remodeling work,home upgrade choice,"3,000+ St. Augustine homeowners and families","Hi North Florida Painters! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one remodeling company as our exclusive partner, meaning we won’t work with a competing remodeling company. North Florida Painters looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: kitchen | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Embracing Health with Jackie DBA Vilano Medical,https://www.instagram.com/vilano_medical/,vilano_medical,https://vilanomedical.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Embracing Health with Jackie DBA Vilano Medical! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Embracing Health with Jackie DBA Vilano Medical looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: women | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,St Augustine Bath & Candle,https://www.instagram.com/staug_bathandcandle/,staug_bathandcandle,https://www.staugustinebathandcandle.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi St Augustine Bath & Candle! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. St Augustine Bath & Candle looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: skin | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,catering,The Village Garden Food Truck Park,https://www.instagram.com/thevillagegardenftp/,thevillagegardenftp,https://villagegardenftp.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi The Village Garden Food Truck Park! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. The Village Garden Food Truck Park looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,landscaping,Aqua Riko,https://www.instagram.com/aquariko_irrigation/,aquariko_irrigation,https://aquariko.com/,your Google profile,marketing,homeowners and families,landscaping work,outdoor upgrade choice,"3,000+ St. Augustine homeowners and families","Hi Aqua Riko! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one landscaping company as our exclusive partner, meaning we won’t work with a competing landscaping company. Aqua Riko looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: landscaping | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,private schools,The Children's Courtyard of St Augustine,https://www.instagram.com/childscourtyard/,childscourtyard,https://www.childrenscourtyard.com/your-local-school/st-augustine-fl-6043/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ St. Augustine families and parents","Hi The Children's Courtyard of St Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. The Children's Courtyard of St Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,senior living,Marvento Homes,https://www.instagram.com/marventohomes/,marventohomes,https://marventohomes.com/,your Google profile,admissions,"adult children, families, and local caregivers",senior living reputation,senior living choice,"3,000+ St. Augustine adult children, families, and local caregivers","Hi Marvento Homes! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one senior living community as our exclusive partner, meaning we won’t work with a competing senior living community. Marvento Homes looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: senior living | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Metabolic Research Center St. Augustine,https://www.instagram.com/metabolicresearchcenter/,metabolicresearchcenter,https://www.emetabolic.com/locations/centers/st-augustine/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Metabolic Research Center St. Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Metabolic Research Center St. Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,PT Solutions of St. Augustine,https://www.instagram.com/pt_solutions/,pt_solutions,https://ptsolutions.com/find-a-clinic/fl/st-augustine/st-augustine/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi PT Solutions of St. Augustine! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. PT Solutions of St. Augustine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: health | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,private schools,KLA Schools of Beachwalk,https://www.instagram.com/klaschoolsofbeachwalk/,klaschoolsofbeachwalk,https://www.klaschools.com/beachwalk/,your Google profile,admissions,families and parents,private school reputation,school choice,"3,000+ St. Augustine families and parents","Hi KLA Schools of Beachwalk! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one private school as our exclusive partner, meaning we won’t work with a competing private school. KLA Schools of Beachwalk looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: school | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,Goldwasser Urogynecology,https://www.instagram.com/goldwasserurogyn/,goldwasserurogyn,https://goldwasserurogyn.com/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Goldwasser Urogynecology! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. Goldwasser Urogynecology looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: women | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Pure DPC Medicine Aesthetics,https://www.instagram.com/pure_dpc_md/,pure_dpc_md,https://www.puredpc.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Pure DPC Medicine Aesthetics! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Pure DPC Medicine looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: aesthetics | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,insurance,Florida We Insure Agency- Home Auto & Commercial Insurance,https://www.instagram.com/floridaweinsure/,floridaweinsure,https://www.floridaweinsure.com/,your Google profile,marketing,homeowners and families,insurance work,local insurance resource,"3,000+ St. Augustine homeowners and families","Hi Florida We Insure Agency- Home Auto & Commercial Insurance! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one insurance agency as our exclusive partner, meaning we won’t work with a competing insurance agency. Florida We Insure Agency- Home Auto & Commercial looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: insurance | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,catering,Everleigh Events,https://www.instagram.com/everleigh.events/,everleigh.events,https://www.everleighevents.com/,your Google profile,partnerships,"locals planning events, weddings, and private celebrations",catering work,catering choice,"3,000+ St. Augustine locals planning events, weddings, and private celebrations","Hi Everleigh Events! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one catering company as our exclusive partner, meaning we won’t work with a competing caterer. Everleigh Events looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | Instagram bio/display category match: catering | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,women's wellness,EneRay,https://www.instagram.com/eneray.toh/,eneray.toh,https://eneray.org/,your Google profile,the office,high-intent local wellness and family buyers,women's wellness work,women's wellness option,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi EneRay! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one women's wellness practice as our exclusive partner, meaning we won’t work with a competing women's wellness clinic. EneRay looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: wellness | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,home care,Bravery Home Healthcare,https://www.instagram.com/braveryhhc/,braveryhhc,https://braveryhealth.com/,your Google profile,marketing,"adult children, families, and local caregivers",home care work,trusted home care resource,"3,000+ St. Augustine adult children, families, and local caregivers","Hi Bravery Home Healthcare! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one home care provider as our exclusive partner, meaning we won’t work with a competing home care agency. Bravery Home Healthcare looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: home care | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,med spas,Bayside Medical Practice and Med Spa,https://www.instagram.com/baysidemedical101/,baysidemedical101,https://www.baysidemedical.net/,your Google profile,the office,high-intent local wellness and family buyers,med spa concept,go-to med spa,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Bayside Medical Practice and Med Spa! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one med spa as our exclusive partner, meaning we won’t work with a competing med spa. Bayside Medical Practice and looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: med spa | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Hair Erase Studio,https://www.instagram.com/hairerasestudio/,hairerasestudio,https://hairerasestudio.com/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Hair Erase Studio! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Hair Erase Studio looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: skin | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Mindy's Wellness Center,https://www.instagram.com/mindys_massageandwellness/,mindys_massageandwellness,https://mindyswellness.com/?y_source=1_MjA2NTMxNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Mindy's Wellness Center! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Mindy's Wellness Center looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: facial | market affinity: exact city address or core ZIP
2026-07-19,"St. Augustine, FL",St. Augustine Digest,staugustinedigest.com,aesthetics,Looks By May,https://www.instagram.com/looksbymay/,looksbymay,https://www.looksbymay.com/booking/,your Google profile,the office,high-intent local wellness and family buyers,aesthetics work,aesthetics destination,"3,000+ St. Augustine high-intent local wellness and family buyers","Hi Looks By May! I found you through your Google profile and wanted to reach out. We run St. Augustine Digest, a local email publication read by 3,000+ St. Augustine-area locals.

We’re choosing one aesthetics practice as our exclusive partner, meaning we won’t work with a competing aesthetics clinic. Looks By May looked like a strong fit.

Worth a quick look? I can send a 2-minute rundown right here, no call needed.

Andrew",5,new,,Instagram HTTP 429 | name source: google_business_profile | website category match: facial | market affinity: exact city address or core ZIP
